pair_id,trial,bpm,phase,beat,beat_time_s,p1_tap_s,p2_tap_s,async_p1_ms,async_p2_ms,diff1,diff2,loop
11,1,90,silence,28,377.1783,376.9388,376.9602,-239.47,-218.06,0.0,0,1
11,1,90,silence,29,377.845,378.0583,378.0803,213.32,235.38,0.0,0,1
11,1,90,silence,30,378.5116,378.6387,378.6154,127.05,103.83,0.0,0,1
11,1,90,silence,31,379.1783,379.165,379.1768,-13.32,-1.47,0.0,0,1
11,1,90,silence,32,379.845,379.6955,379.7139,-149.42,-131.06,0.0,0,1
11,1,90,silence,33,380.5116,380.2677,380.2757,-243.93,-235.94,0.0,0,1
11,1,90,silence,34,381.1783,381.4096,381.4444,231.36,266.15,0.0,0,1
11,1,90,silence,35,381.845,381.9846,381.9767,139.61,131.71,0.0,0,1
11,1,90,silence,36,382.5116,382.534,382.5498,22.41,38.19,0.0,0,1
11,1,90,silence,37,383.1783,383.1046,383.1306,-73.69,-47.65,0.0,0,1
11,1,90,silence,38,383.845,383.7046,383.6908,-140.36,-154.12,0.0,0,1
11,1,90,silence,39,384.5116,384.2951,384.2408,-216.48,-270.85,0.0,0,1
11,1,90,silence,40,385.1783,385.3947,385.4028,216.42,224.5,0.0,0,1
11,1,90,silence,41,385.845,385.9415,385.9617,96.58,116.77,0.0,0,1
11,1,90,silence,42,386.5116,386.5227,386.5004,11.05,-11.21,0.0,0,1
11,1,90,silence,43,387.1783,387.0924,387.0868,-85.9,-91.52,0.0,0,1
11,1,90,silence,44,387.845,387.6506,387.6446,-194.34,-200.33,0.0,0,1
11,1,90,silence,45,388.5116,388.7312,388.7903,219.54,278.72,0.0,0,1
11,1,90,silence,46,389.1783,389.3393,389.3196,161.02,141.31,0.0,0,1
11,1,90,silence,47,389.845,389.8984,389.8685,53.49,23.54,0.0,0,1
11,1,90,silence,48,390.5116,390.4391,390.4492,-72.47,-62.42,0.0,0,1
11,1,90,silence,49,391.1783,390.9639,390.9943,-214.4,-183.96,0.0,0,1
11,1,90,silence,50,391.845,392.0877,392.076,242.72,231.1,0.0,0,1
11,1,90,silence,51,392.5116,392.6358,392.6438,124.15,132.2,0.0,0,1
11,1,90,silence,52,393.1783,393.1938,393.2218,15.5,43.55,0.0,0,1
11,1,90,silence,53,393.845,393.758,393.81,-86.96,-34.98,0.0,0,1
11,1,90,silence,54,394.5116,394.3276,394.3337,-184.04,-177.87,0.0,0,1
11,1,90,silence,55,395.1783,395.4602,395.4343,281.88,256.01,0.0,0,1
11,1,90,silence,56,395.845,395.9772,396.0176,132.23,172.66,0.0,0,1
11,1,90,silence,57,396.5116,396.5331,396.5615,21.53,49.89,0.0,0,1
11,1,90,silence,58,397.1783,397.0701,397.1367,-108.18,-41.54,0.0,0,1
11,1,90,silence,59,397.845,397.6585,397.6722,-186.43,-172.73,0.0,0,1
11,1,90,silence,60,398.5116,398.755,398.2805,243.43,-231.07,0.0,0,1
11,1,90,silence,61,399.1783,399.3222,399.3316,143.89,153.3,0.0,0,1
11,1,90,silence,62,399.845,399.8646,399.9111,19.63,66.1,0.0,0,1
11,1,90,silence,63,400.5116,400.4215,400.4598,-90.11,-51.83,0.0,0,1
11,1,90,silence,64,401.1783,400.9998,401.0057,-178.51,-172.54,0.0,0,1
11,1,90,silence,65,401.845,402.1075,401.5747,262.51,-270.27,0.0,0,1
11,1,90,silence,66,402.5116,402.6524,402.6949,140.77,183.25,0.0,0,1
11,1,90,silence,67,403.1783,403.2237,403.2455,45.42,67.23,0.0,0,1
11,1,90,silence,68,403.845,403.8086,403.7782,-36.31,-66.78,0.0,0,1
11,1,90,silence,69,404.5116,404.3693,404.35,-142.37,-161.66,0.0,0,1
11,1,90,silence,70,405.1783,404.9308,404.9489,-247.49,-229.41,0.0,0,1
11,2,120,metronome,1,430.8809,,,,,0.0,0,1
11,2,120,metronome,2,431.3809,,,,,0.0,0,1
11,2,120,metronome,3,431.8809,,,,,0.0,0,1
11,2,120,metronome,4,432.3809,,,,,0.0,0,1
11,2,120,metronome,5,432.8809,,433.1088,,227.9,0.0,0,1
11,2,120,metronome,6,433.3809,,,,,0.0,0,1
11,2,120,metronome,7,433.8809,,433.9682,,87.26,0.0,0,1
11,2,120,metronome,8,434.3809,,,,,0.0,0,1
11,2,120,metronome,9,434.8809,435.0334,434.8928,152.53,11.87,0.0,0,1
11,2,120,metronome,10,435.3809,435.4644,,83.51,,0.0,0,1
11,2,120,silence,11,435.8809,436.0012,435.9027,120.26,21.85,0.0,0,1
11,2,120,silence,12,436.3809,436.5034,,122.49,,0.0,0,1
11,2,120,silence,13,436.8809,436.999,436.9618,118.11,80.88,0.0,0,1
11,2,120,silence,14,437.3809,437.5121,,131.17,,0.0,0,1
11,2,120,silence,15,437.8809,438.0235,437.9992,142.64,118.33,0.0,0,1
11,2,120,silence,16,438.3809,438.5242,,143.36,,0.0,0,1
11,2,120,silence,17,438.8809,439.0277,439.0839,146.78,203.0,0.0,0,1
11,2,120,silence,18,439.3809,439.5403,,159.43,,0.0,0,1
11,2,120,silence,19,439.8809,440.0588,440.0727,177.9,191.84,0.0,0,1
11,2,120,silence,20,440.3809,440.5614,,180.55,,0.0,0,1
11,2,120,silence,21,440.8809,441.066,441.1206,185.15,239.66,0.0,0,1
11,2,120,silence,22,441.3809,441.5674,441.6057,186.54,224.8,0.0,0,1
11,2,120,silence,23,441.8809,442.0719,442.056,191.02,175.13,0.0,0,1
11,2,120,silence,24,442.3809,442.5543,442.5483,173.46,167.42,0.0,0,1
11,2,120,silence,25,442.8809,443.0417,443.0258,160.82,144.86,0.0,0,1
11,2,120,silence,26,443.3809,443.5574,443.5252,176.55,144.34,0.0,0,1
11,2,120,silence,27,443.8809,444.0464,443.9793,165.52,98.46,0.0,0,1
11,2,120,silence,28,444.3809,444.5281,444.4364,147.25,55.46,0.0,0,1
11,2,120,silence,29,444.8809,444.9955,444.9553,114.62,74.41,0.0,0,1
11,2,120,silence,30,445.3809,445.4658,445.4325,84.91,51.65,0.0,0,1
11,2,120,silence,31,445.8809,445.9442,445.9382,63.28,57.29,0.0,0,1
11,2,120,silence,32,446.3809,446.4407,446.4107,59.81,29.79,0.0,0,1
11,2,120,silence,33,446.8809,446.9307,446.8979,49.82,17.06,0.0,0,1
11,2,120,silence,34,447.3809,447.4016,447.4177,20.7,36.86,0.0,0,1
11,2,120,silence,35,447.8809,447.9409,447.9126,59.99,31.72,0.0,0,1
11,2,120,silence,36,448.3809,448.3935,448.3736,12.63,-7.25,0.0,0,1
11,2,120,silence,37,448.8809,448.864,448.8377,-16.92,-43.23,0.0,0,1
11,2,120,silence,38,449.3809,449.3503,449.3151,-30.6,-65.77,0.0,0,1
11,2,120,silence,39,449.8809,449.8466,449.7997,-34.32,-81.21,0.0,0,1
11,2,120,silence,40,450.3809,450.3371,450.2942,-43.75,-86.7,0.0,0,1
11,2,120,silence,41,450.8809,450.8241,450.7773,-56.76,-103.63,0.0,0,1
11,2,120,silence,42,451.3809,451.3263,451.2557,-54.62,-125.17,0.0,0,1
11,2,120,silence,43,451.8809,451.7865,451.7664,-94.43,-114.48,0.0,0,1
11,2,120,silence,44,452.3809,452.276,452.2459,-104.85,-134.99,0.0,0,1
11,2,120,silence,45,452.8809,452.7713,452.7673,-109.64,-113.62,0.0,0,1
11,2,120,silence,46,453.3809,453.2618,453.2297,-119.1,-151.21,0.0,0,1
11,2,120,silence,47,453.8809,453.7461,453.72,-134.79,-160.85,0.0,0,1
11,2,120,silence,48,454.3809,454.2224,454.2045,-158.53,-176.42,0.0,0,1
11,2,120,silence,49,454.8809,454.7261,454.7184,-154.76,-162.52,0.0,0,1
11,2,120,silence,50,455.3809,455.1894,455.2015,-191.47,-179.41,0.0,0,1
11,2,120,silence,51,455.8809,455.6629,455.6747,-218.01,-206.14,0.0,0,1
11,2,120,silence,52,456.3809,456.153,456.1411,-227.93,-239.81,0.0,0,1
11,2,120,silence,53,456.8809,457.122,457.108,241.08,227.07,0.0,0,1
11,2,120,silence,54,457.3809,457.5892,457.6012,208.32,220.34,0.0,0,1
11,2,120,silence,55,457.8809,458.0747,458.0672,193.8,186.26,0.0,0,1
11,2,120,silence,56,458.3809,458.5834,458.517,202.47,136.16,0.0,0,1
11,2,120,silence,57,458.8809,459.0808,459.0283,199.93,147.41,0.0,0,1
11,2,120,silence,58,459.3809,459.5542,459.5423,173.31,161.4,0.0,0,1
11,2,120,silence,59,459.8809,460.0245,460.0366,143.56,155.69,0.0,0,1
11,2,120,silence,60,460.3809,460.509,460.5029,128.1,121.96,0.0,0,1
11,2,120,silence,61,460.8809,460.9942,460.9702,113.26,89.26,0.0,0,1
11,2,120,silence,62,461.3809,461.4625,461.4546,81.59,73.76,0.0,0,1
11,2,120,silence,63,461.8809,461.9479,461.9341,66.97,53.23,0.0,0,1
11,2,120,silence,64,462.3809,462.4375,462.4435,56.57,62.6,0.0,0,1
11,2,120,silence,65,462.8809,462.9149,462.9175,34.01,36.61,0.0,0,1
11,2,120,silence,66,463.3809,463.3963,463.4063,15.39,25.36,0.0,0,1
11,2,120,silence,67,463.8809,463.8889,463.8915,7.97,10.66,0.0,0,1
11,2,120,silence,68,464.3809,464.4074,464.3651,26.55,-15.75,0.0,0,1
11,2,120,silence,69,464.8809,464.8668,464.8865,-14.11,5.62,0.0,0,1
11,2,120,silence,70,465.3809,465.3382,465.4064,-42.7,25.49,0.0,0,1
11,3,150,metronome,1,476.0988,,,,,0.0,0,1
11,3,150,metronome,2,476.4988,,,,,0.0,0,1
11,3,150,metronome,3,476.8988,,476.9568,,58.04,0.0,0,1
11,3,150,metronome,4,477.2988,477.158,477.4322,-140.79,133.35,0.0,0,1
11,3,150,metronome,5,477.6988,477.7674,477.8182,68.55,119.38,0.0,0,1
11,3,150,metronome,6,478.0988,478.1142,478.15,15.35,51.23,0.0,0,1
11,3,150,metronome,7,478.4988,478.4693,478.5116,-29.46,12.81,0.0,0,1
11,3,150,metronome,8,478.8988,478.8389,478.8591,-59.86,-39.69,0.0,0,1
11,3,150,metronome,9,479.2988,479.2368,479.2528,-62.01,-46.02,0.0,0,1
11,3,150,metronome,10,479.6988,479.6317,479.6455,-67.15,-53.3,0.0,0,1
11,3,150,silence,11,480.0988,480.0093,480.0589,-89.51,-39.92,0.0,0,1
11,3,150,silence,12,480.4988,480.3982,480.412,-100.65,-86.84,0.0,0,1
11,3,150,silence,13,480.8988,480.7626,480.7566,-136.17,-142.25,0.0,0,1
11,3,150,silence,14,481.2988,481.1311,481.4816,-167.74,182.81,0.0,0,1
11,3,150,silence,15,481.6988,481.8497,481.853,150.87,154.2,0.0,0,1
11,3,150,silence,16,482.0988,482.2215,482.2144,122.73,115.55,0.0,0,1
11,3,150,silence,17,482.4988,482.5652,482.5821,66.39,83.31,0.0,0,1
11,3,150,silence,18,482.8988,482.9298,482.966,31.02,67.19,0.0,0,1
11,3,150,silence,19,483.2988,483.2907,483.3386,-8.15,39.82,0.0,0,1
11,3,150,silence,20,483.6988,483.6694,483.6871,-29.36,-11.72,0.0,0,1
11,3,150,silence,21,484.0988,484.0296,484.0557,-69.16,-43.15,0.0,0,1
11,3,150,silence,22,484.4988,484.3939,484.4213,-104.91,-77.51,0.0,0,1
11,3,150,silence,23,484.8988,484.7425,484.7453,-156.34,-153.5,0.0,0,1
11,3,150,silence,24,485.2988,485.4688,485.4631,169.99,164.28,0.0,0,1
11,3,150,silence,25,485.6988,485.8103,485.8375,111.51,138.65,0.0,0,1
11,3,150,silence,26,486.0988,486.178,486.1981,79.17,99.28,0.0,0,1
11,3,150,silence,27,486.4988,486.5583,486.5523,59.51,53.47,0.0,0,1
11,3,150,silence,28,486.8988,486.925,486.8888,26.15,-10.03,0.0,0,1
11,3,150,silence,29,487.2988,487.2662,487.2443,-32.57,-54.55,0.0,0,1
11,3,150,silence,30,487.6988,487.5856,487.6288,-113.21,-70.05,0.0,0,1
11,3,150,silence,31,488.0988,487.9413,487.9733,-157.5,-125.47,0.0,0,1
11,3,150,silence,32,488.4988,488.6492,488.343,150.39,-155.85,0.0,0,1
11,3,150,silence,33,488.8988,489.0086,489.0487,109.78,149.94,0.0,0,1
11,3,150,silence,34,489.2988,489.3732,489.3703,74.37,71.5,0.0,0,1
11,3,150,silence,35,489.6988,489.7146,489.7327,15.81,33.87,0.0,0,1
11,3,150,silence,36,490.0988,490.0772,490.1017,-21.6,2.86,0.0,0,1
11,3,150,silence,37,490.4988,490.4266,490.4468,-72.2,-52.03,0.0,0,1
11,3,150,silence,38,490.8988,490.7812,490.8153,-117.6,-83.51,0.0,0,1
11,3,150,silence,39,491.2988,491.1386,491.1359,-160.26,-162.88,0.0,0,1
11,3,150,silence,40,491.6988,491.8487,491.8345,149.85,135.7,0.0,0,1
11,3,150,silence,41,492.0988,492.2012,492.2153,102.42,116.52,0.0,0,1
11,3,150,silence,42,492.4988,492.5537,492.5314,54.9,32.57,0.0,0,1
11,3,150,silence,43,492.8988,492.9051,492.8809,6.28,-17.88,0.0,0,1
11,3,150,silence,44,493.2988,493.233,493.2729,-65.84,-25.88,0.0,0,1
11,3,150,silence,45,493.6988,493.6099,493.5939,-88.88,-104.86,0.0,0,1
11,3,150,silence,46,494.0988,493.9537,493.9736,-145.13,-125.21,0.0,0,1
11,3,150,silence,47,494.4988,494.3276,494.6514,-171.24,152.58,0.0,0,1
11,3,150,silence,48,494.8988,495.0411,495.0189,142.25,120.14,0.0,0,1
11,3,150,silence,49,495.2988,495.3915,495.3566,92.73,57.76,0.0,0,1
11,3,150,silence,50,495.6988,495.7411,495.7069,42.25,8.1,0.0,0,1
11,3,150,silence,51,496.0988,496.0937,496.1218,-5.09,22.94,0.0,0,1
11,3,150,silence,52,496.4988,496.45,496.4601,-48.86,-38.67,0.0,0,1
11,3,150,silence,53,496.8988,496.8269,496.8347,-71.93,-64.1,0.0,0,1
11,3,150,silence,54,497.2988,497.166,497.1481,-132.82,-150.72,0.0,0,1
11,3,150,silence,55,497.6988,497.8671,497.5265,168.33,-172.35,0.0,0,1
11,3,150,silence,56,498.0988,,498.23,,131.19,0.0,0,1
11,3,150,silence,57,498.4988,498.6305,498.6627,131.67,163.92,0.0,0,1
11,3,150,silence,58,498.8988,498.9806,499.0021,81.83,103.28,0.0,0,1
11,3,150,silence,59,499.2988,499.3595,499.3476,60.69,48.82,0.0,0,1
11,3,150,silence,60,499.6988,499.7424,499.7122,43.58,13.38,0.0,0,1
11,3,150,silence,61,500.0988,500.1188,500.1069,20.04,8.14,0.0,0,1
11,3,150,silence,62,500.4988,500.4896,500.4494,-9.19,-49.37,0.0,0,1
11,3,150,silence,63,500.8988,500.8544,500.7878,-44.37,-111.0,0.0,0,1
11,3,150,silence,64,501.2988,501.2117,501.1565,-87.14,-142.34,0.0,0,1
11,3,150,silence,65,501.6988,501.5561,501.5059,-142.7,-192.88,0.0,0,1
11,3,150,silence,66,502.0988,502.2627,502.228,163.88,129.16,0.0,0,1
11,3,150,silence,67,502.4988,502.6106,502.6188,111.74,120.0,0.0,0,1
11,3,150,silence,68,502.8988,502.9741,502.9941,75.25,95.31,0.0,0,1
11,3,150,silence,69,503.2988,503.3449,503.3105,46.08,11.71,0.0,0,1
11,3,150,silence,70,503.6988,503.6921,503.6417,-6.72,-57.1,0.0,0,1
11,1,90,metronome,1,673.6134,,,,,0.0,-5.0,2
11,1,90,metronome,2,674.28,,,,,0.0,-5.0,2
11,1,90,metronome,3,674.9467,,674.9914,,44.75,0.0,-5.0,2
11,1,90,metronome,4,675.6134,675.669,675.5639,55.66,-49.43,0.0,-5.0,2
11,1,90,metronome,5,676.28,676.2551,676.2145,-24.94,-65.51,0.0,-5.0,2
11,1,90,metronome,6,676.9467,676.8249,676.8882,-121.81,-58.54,0.0,-5.0,2
11,1,90,metronome,7,677.6134,677.4768,677.5371,-136.59,-76.29,0.0,-5.0,2
11,1,90,metronome,8,678.28,678.1996,678.1897,-80.4,-90.33,0.0,-5.0,2
11,1,90,metronome,9,678.9467,678.8409,678.8372,-105.8,-109.48,0.0,-5.0,2
11,1,90,metronome,10,679.6134,679.5004,679.4968,-112.94,-116.61,0.0,-5.0,2
11,1,90,silence,11,680.28,680.1522,680.1577,-127.81,-122.36,0.0,-5.0,2
11,1,90,silence,12,680.9467,680.8211,680.7573,-125.56,-189.44,0.0,-5.0,2
11,1,90,silence,13,681.6134,681.4338,681.4031,-179.61,-210.31,0.0,-5.0,2
11,1,90,silence,14,682.28,682.0474,681.9982,-232.59,-281.8,0.0,-5.0,2
11,1,90,silence,15,682.9467,682.6538,683.2246,-292.89,277.93,0.0,-5.0,2
11,1,90,silence,16,683.6134,683.9153,683.8546,301.94,241.25,0.0,-5.0,2
11,1,90,silence,17,684.28,684.505,684.5251,225.0,245.09,0.0,-5.0,2
11,1,90,silence,18,684.9467,685.0793,685.1455,132.56,198.78,0.0,-5.0,2
11,1,90,silence,19,685.6134,685.7438,685.7097,130.46,96.37,0.0,-5.0,2
11,1,90,silence,20,686.28,686.3712,686.3268,91.14,46.81,0.0,-5.0,2
11,1,90,silence,21,686.9467,686.9743,686.9585,27.61,11.76,0.0,-5.0,2
11,1,90,silence,22,687.6134,687.5193,687.5517,-94.05,-61.62,0.0,-5.0,2
11,1,90,silence,23,688.28,688.1519,688.1725,-128.17,-107.49,0.0,-5.0,2
11,1,90,silence,24,688.9467,688.7309,688.753,-215.77,-193.7,0.0,-5.0,2
11,1,90,silence,25,689.6134,689.3516,689.361,-261.8,-252.31,0.0,-5.0,2
11,1,90,silence,26,690.28,690.5409,690.5913,260.82,311.32,0.0,-5.0,2
11,1,90,silence,27,690.9467,691.1278,691.1679,181.12,221.19,0.0,-5.0,2
11,1,90,silence,28,691.6134,691.7441,691.7582,130.72,144.82,0.0,-5.0,2
11,1,90,silence,29,692.28,692.3823,692.345,102.29,64.92,0.0,-5.0,2
11,1,90,silence,30,692.9467,692.9796,692.9476,32.9,0.89,0.0,-5.0,2
11,1,90,silence,31,693.6134,693.5288,693.588,-84.59,-25.39,0.0,-5.0,2
11,1,90,silence,32,694.28,694.1259,694.174,-154.17,-106.0,0.0,-5.0,2
11,1,90,silence,33,694.9467,694.738,694.7459,-208.67,-200.78,0.0,-5.0,2
11,1,90,silence,34,695.6134,695.3483,695.9064,-265.09,293.03,0.0,-5.0,2
11,1,90,silence,35,696.28,696.5109,696.5176,230.86,237.6,0.0,-5.0,2
11,1,90,silence,36,696.9467,697.0393,697.124,92.6,177.29,0.0,-5.0,2
11,1,90,silence,37,697.6134,697.6426,697.6971,29.25,83.75,0.0,-5.0,2
11,1,90,silence,38,698.28,698.2581,698.2749,-21.95,-5.11,0.0,-5.0,2
11,1,90,silence,39,698.9467,698.8656,698.8871,-81.12,-59.57,0.0,-5.0,2
11,1,90,silence,40,699.6134,699.4658,699.4734,-147.52,-139.93,0.0,-5.0,2
11,1,90,silence,41,700.28,700.0454,700.0555,-234.59,-224.57,0.0,-5.0,2
11,1,90,silence,42,700.9467,701.2171,700.6473,270.4,-299.45,0.0,-5.0,2
11,1,90,silence,43,701.6134,701.7707,701.809,157.37,195.64,0.0,-5.0,2
11,1,90,silence,44,702.28,702.3879,702.377,107.9,96.96,0.0,-5.0,2
11,1,90,silence,45,702.9467,702.9247,702.9429,-21.96,-3.83,0.0,-5.0,2
11,1,90,silence,46,703.6134,703.4847,703.4906,-128.63,-122.78,0.0,-5.0,2
11,1,90,silence,47,704.28,704.0729,704.113,-207.17,-166.99,0.0,-5.0,2
11,1,90,silence,48,704.9467,704.6913,704.7174,-255.37,-229.29,0.0,-5.0,2
11,1,90,silence,49,705.6134,705.782,705.824,168.61,210.65,0.0,-5.0,2
11,1,90,silence,50,706.28,706.3539,706.37,73.83,89.99,0.0,-5.0,2
11,1,90,silence,51,706.9467,706.9622,706.9504,15.54,3.72,0.0,-5.0,2
11,1,90,silence,52,707.6134,707.5102,707.5526,-103.12,-60.76,0.0,-5.0,2
11,1,90,silence,53,708.28,708.1388,708.0841,-141.18,-195.91,0.0,-5.0,2
11,1,90,silence,54,708.9467,708.7289,709.2311,-217.82,284.4,0.0,-5.0,2
11,1,90,silence,55,709.6134,709.8183,709.8142,204.91,200.89,0.0,-5.0,2
11,1,90,silence,56,710.28,710.3423,710.3823,62.28,102.31,0.0,-5.0,2
11,1,90,silence,57,710.9467,710.9393,710.9472,-7.44,0.51,0.0,-5.0,2
11,1,90,silence,58,711.6134,711.4864,711.5042,-126.98,-109.15,0.0,-5.0,2
11,1,90,silence,59,712.28,712.0765,712.1148,-203.55,-165.26,0.0,-5.0,2
11,1,90,silence,60,712.9467,712.6705,712.6585,-276.15,-288.25,0.0,-5.0,2
11,1,90,silence,61,713.6134,713.8846,713.8106,271.24,197.26,0.0,-5.0,2
11,1,90,silence,62,714.28,714.447,714.45,166.96,170.0,0.0,-5.0,2
11,1,90,silence,63,714.9467,715.0137,715.004,66.97,57.32,0.0,-5.0,2
11,1,90,silence,64,715.6134,715.5789,715.589,-34.41,-24.41,0.0,-5.0,2
11,1,90,silence,65,716.28,716.1862,716.1621,-93.86,-117.92,0.0,-5.0,2
11,1,90,silence,66,716.9467,716.7453,716.7835,-201.35,-163.21,0.0,-5.0,2
11,1,90,silence,67,717.6134,717.3427,717.3162,-270.67,-297.18,0.0,-5.0,2
11,1,90,silence,68,718.28,718.5248,718.5007,244.75,220.7,0.0,-5.0,2
11,1,90,silence,69,718.9467,719.0931,719.1051,146.37,158.36,0.0,-5.0,2
11,1,90,silence,70,719.6134,719.68,719.7142,66.63,100.79,0.0,-5.0,2
11,2,120,metronome,1,725.4358,,,,,0.0,-5.0,2
11,2,120,metronome,2,725.9358,,,,,0.0,-5.0,2
11,2,120,metronome,3,726.4358,726.4958,726.5158,59.94,79.97,0.0,-5.0,2
11,2,120,metronome,4,726.9358,726.9995,726.9816,63.65,45.76,0.0,-5.0,2
11,2,120,metronome,5,727.4358,727.4617,727.4778,25.88,41.97,0.0,-5.0,2
11,2,120,metronome,6,727.9358,727.937,727.9811,1.2,45.3,0.0,-5.0,2
11,2,120,metronome,7,728.4358,728.4236,728.464,-12.26,28.12,0.0,-5.0,2
11,2,120,metronome,8,728.9358,728.925,728.9471,-10.83,11.23,0.0,-5.0,2
11,2,120,metronome,9,729.4358,729.4147,729.4486,-21.1,12.81,0.0,-5.0,2
11,2,120,metronome,10,729.9358,729.909,729.9693,-26.84,33.42,0.0,-5.0,2
11,2,120,silence,11,730.4358,730.3883,730.4244,-47.54,-11.4,0.0,-5.0,2
11,2,120,silence,12,730.9358,730.8856,730.8949,-50.28,-40.92,0.0,-5.0,2
11,2,120,silence,13,731.4358,731.3761,731.3621,-59.75,-73.78,0.0,-5.0,2
11,2,120,silence,14,731.9358,731.8252,731.8154,-110.61,-120.46,0.0,-5.0,2
11,2,120,silence,15,732.4358,732.3209,732.2867,-114.94,-149.15,0.0,-5.0,2
11,2,120,silence,16,732.9358,732.7859,732.7832,-149.98,-152.61,0.0,-5.0,2
11,2,120,silence,17,733.4358,733.2482,733.2443,-187.65,-191.57,0.0,-5.0,2
11,2,120,silence,18,733.9358,733.7246,733.7147,-211.27,-221.14,0.0,-5.0,2
11,2,120,silence,19,734.4358,734.2233,734.2053,-212.5,-230.54,0.0,-5.0,2
11,2,120,silence,20,734.9358,735.1431,735.1528,207.23,216.92,0.0,-5.0,2
11,2,120,silence,21,735.4358,735.6203,735.602,184.44,166.15,0.0,-5.0,2
11,2,120,silence,22,735.9358,736.1158,736.0736,179.96,137.81,0.0,-5.0,2
11,2,120,silence,23,736.4358,736.578,736.5297,142.2,93.88,0.0,-5.0,2
11,2,120,silence,24,736.9358,737.0161,736.996,80.22,60.17,0.0,-5.0,2
11,2,120,silence,25,737.4358,737.5063,737.4602,70.46,24.32,0.0,-5.0,2
11,2,120,silence,26,737.9358,737.9444,737.9385,8.53,2.71,0.0,-5.0,2
11,2,120,silence,27,738.4358,738.4371,738.4398,1.3,3.92,0.0,-5.0,2
11,2,120,silence,28,738.9358,738.9396,738.8811,3.72,-54.77,0.0,-5.0,2
11,2,120,silence,29,739.4358,739.4021,739.3693,-33.78,-66.52,0.0,-5.0,2
11,2,120,silence,30,739.9358,739.865,739.8247,-70.84,-111.16,0.0,-5.0,2
11,2,120,silence,31,740.4358,740.2974,740.3054,-138.44,-130.47,0.0,-5.0,2
11,2,120,silence,32,740.9358,740.8043,740.7876,-131.54,-148.28,0.0,-5.0,2
11,2,120,silence,33,741.4358,741.2723,741.286,-163.57,-149.87,0.0,-5.0,2
11,2,120,silence,34,741.9358,741.7755,741.7394,-160.37,-196.45,0.0,-5.0,2
11,2,120,silence,35,742.4358,742.2276,742.212,-208.27,-223.82,0.0,-5.0,2
11,2,120,silence,36,742.9358,743.1441,743.1806,208.24,244.78,0.0,-5.0,2
11,2,120,silence,37,743.4358,743.6354,743.6404,199.52,204.53,0.0,-5.0,2
11,2,120,silence,38,743.9358,744.129,744.1049,193.2,169.11,0.0,-5.0,2
11,2,120,silence,39,744.4358,744.6224,744.5724,186.54,136.57,0.0,-5.0,2
11,2,120,silence,40,744.9358,745.0787,745.0728,142.86,136.99,0.0,-5.0,2
11,2,120,silence,41,745.4358,745.5501,745.526,114.22,90.13,0.0,-5.0,2
11,2,120,silence,42,745.9358,746.0137,746.0415,77.91,105.62,0.0,-5.0,2
11,2,120,silence,43,746.4358,746.5039,746.5066,68.06,70.79,0.0,-5.0,2
