pair_id,trial,bpm,phase,beat,beat_time_s,p1_tap_s,p2_tap_s,async_p1_ms,async_p2_ms,diff1,diff2,loop
22,1,90,silence,24,485.764,485.8026,485.754,38.6,-10.08,-3.0,0,1
22,1,90,silence,25,486.4307,486.3157,486.3082,-115.04,-122.55,-3.0,0,1
22,1,90,silence,26,487.0974,486.8253,486.8554,-272.13,-241.96,-3.0,0,1
22,1,90,silence,27,487.764,487.9054,487.9269,141.37,162.88,-3.0,0,1
22,1,90,silence,28,488.4307,488.4187,488.4468,-12.06,16.12,-3.0,0,1
22,1,90,silence,29,489.0974,488.9572,488.9452,-140.2,-152.13,-3.0,0,1
22,1,90,silence,30,489.764,489.9666,489.9281,202.55,164.07,-3.0,0,1
22,1,90,silence,31,490.4307,490.4379,490.4824,7.16,51.71,-3.0,0,1
22,1,90,silence,32,491.0974,490.9858,490.9678,-111.61,-129.57,-3.0,0,1
22,1,90,silence,33,491.764,491.5013,492.0101,-262.76,246.04,-3.0,0,1
22,1,90,silence,34,492.4307,492.5736,492.5678,142.92,137.07,-3.0,0,1
22,1,90,silence,35,493.0974,493.1412,493.0916,43.87,-5.81,-3.0,0,1
22,1,90,silence,36,493.764,493.6775,493.6594,-86.57,-104.62,-3.0,0,1
22,1,90,silence,37,494.4307,494.2213,494.1678,-209.37,-262.96,-3.0,0,1
22,1,90,silence,38,495.0974,495.2408,495.2145,143.37,117.07,-3.0,0,1
22,1,90,silence,39,495.764,495.7058,495.7199,-58.23,-44.11,-3.0,0,1
22,1,90,silence,40,496.4307,496.245,496.1782,-185.72,-252.47,-3.0,0,1
22,1,90,silence,41,497.0974,497.285,497.2506,187.64,153.24,-3.0,0,1
22,1,90,silence,42,497.764,497.8109,497.7683,46.87,4.28,-3.0,0,1
22,1,90,silence,43,498.4307,498.3384,498.2842,-92.31,-146.55,-3.0,0,1
22,1,90,silence,44,499.0974,498.9185,498.8381,-178.91,-259.26,-3.0,0,1
22,1,90,silence,45,499.764,500.0048,499.968,240.72,203.91,-3.0,0,1
22,1,90,silence,46,500.4307,500.5693,500.5087,138.56,78.01,-3.0,0,1
22,1,90,silence,47,501.0974,501.0998,501.0798,2.41,-17.6,-3.0,0,1
22,1,90,silence,48,501.764,501.6941,501.6128,-69.96,-151.29,-3.0,0,1
22,1,90,silence,49,502.4307,502.2429,502.2188,-187.82,-211.94,-3.0,0,1
22,1,90,silence,50,503.0974,503.3638,503.3147,266.39,217.33,-3.0,0,1
22,1,90,silence,51,503.764,503.9064,503.8693,142.38,105.27,-3.0,0,1
22,1,90,silence,52,504.4307,504.4664,504.4425,35.7,11.81,-3.0,0,1
22,1,90,silence,53,505.0974,505.0314,505.0262,-65.98,-71.14,-3.0,0,1
22,1,90,silence,54,505.764,505.6218,505.5515,-142.27,-212.56,-3.0,0,1
22,1,90,silence,55,506.4307,506.1949,506.7166,-235.86,285.93,-3.0,0,1
22,1,90,silence,56,507.0974,507.3789,507.307,281.53,209.64,-3.0,0,1
22,1,90,silence,57,507.764,507.953,507.9682,188.94,204.11,-3.0,0,1
22,1,90,silence,58,508.4307,508.5363,508.5265,105.62,95.81,-3.0,0,1
22,1,90,silence,59,509.0974,509.0791,509.0348,-18.32,-62.59,-3.0,0,1
22,1,90,silence,60,509.764,509.621,509.5987,-143.05,-165.32,-3.0,0,1
22,1,90,silence,61,510.4307,510.1489,510.1848,-281.85,-245.9,-3.0,0,1
22,1,90,silence,62,511.0974,511.2824,511.2785,184.99,181.13,-3.0,0,1
22,1,90,silence,63,511.764,511.8014,511.8456,37.35,81.54,-3.0,0,1
22,1,90,silence,64,512.4307,512.3794,512.3371,-51.36,-93.57,-3.0,0,1
22,1,90,silence,65,513.0974,512.8942,512.9362,-203.23,-161.16,-3.0,0,1
22,1,90,silence,66,513.764,513.9918,513.9575,227.77,193.45,-3.0,0,1
22,1,90,silence,67,514.4307,514.5014,514.5173,70.68,86.63,-3.0,0,1
22,1,90,silence,68,515.0974,515.0176,515.0151,-79.77,-82.29,-3.0,0,1
22,1,90,silence,69,515.764,515.5719,515.5457,-192.17,-218.34,-3.0,0,1
22,1,90,silence,70,516.4307,516.6413,516.595,210.62,164.34,-3.0,0,1
22,2,120,metronome,1,534.0022,,,,,-3.0,0,1
22,2,120,metronome,2,534.5022,534.6848,534.5406,182.62,38.44,-3.0,0,1
22,2,120,metronome,3,535.0022,535.0671,534.9808,64.94,-21.37,-3.0,0,1
22,2,120,metronome,4,535.5022,535.5317,535.473,29.49,-29.15,-3.0,0,1
22,2,120,metronome,5,536.0022,535.9989,535.9547,-3.28,-47.49,-3.0,0,1
22,2,120,metronome,6,536.5022,536.4872,536.4591,-14.97,-43.1,-3.0,0,1
22,2,120,metronome,7,537.0022,536.9458,536.9859,-56.43,-16.25,-3.0,0,1
22,2,120,metronome,8,537.5022,537.4912,537.4652,-11.01,-36.95,-3.0,0,1
22,2,120,metronome,9,538.0022,537.9606,537.9396,-41.58,-62.61,-3.0,0,1
22,2,120,metronome,10,538.5022,538.4121,538.4441,-90.09,-58.13,-3.0,0,1
22,2,120,silence,11,539.0022,538.8952,538.9518,-106.93,-50.37,-3.0,0,1
22,2,120,silence,12,539.5022,539.4189,539.3847,-83.32,-117.49,-3.0,0,1
22,2,120,silence,13,540.0022,539.858,539.7917,-144.2,-210.51,-3.0,0,1
22,2,120,silence,14,540.5022,540.2901,540.3022,-212.05,-200.0,-3.0,0,1
22,2,120,silence,15,541.0022,541.1926,541.1982,190.4,196.0,-3.0,0,1
22,2,120,silence,16,541.5022,541.6435,541.6294,141.28,127.26,-3.0,0,1
22,2,120,silence,17,542.0022,542.0981,542.0418,95.94,39.64,-3.0,0,1
22,2,120,silence,18,542.5022,542.5358,542.4877,33.62,-14.47,-3.0,0,1
22,2,120,silence,19,543.0022,542.9668,542.9365,-35.38,-65.63,-3.0,0,1
22,2,120,silence,20,543.5022,543.3968,543.3729,-105.4,-129.26,-3.0,0,1
22,2,120,silence,21,544.0022,543.8379,543.8037,-164.23,-198.51,-3.0,0,1
22,2,120,silence,22,544.5022,544.7065,544.3092,204.36,-192.98,-3.0,0,1
22,2,120,silence,23,545.0022,545.1512,545.1312,149.0,129.07,-3.0,0,1
22,2,120,silence,24,545.5022,545.5695,545.5731,67.31,70.93,-3.0,0,1
22,2,120,silence,25,546.0022,546.0254,545.9781,23.17,-24.11,-3.0,0,1
22,2,120,silence,26,546.5022,546.4434,546.4253,-58.77,-76.92,-3.0,0,1
22,2,120,silence,27,547.0022,546.8702,546.8543,-131.95,-147.91,-3.0,0,1
22,2,120,silence,28,547.5022,547.2923,547.3024,-209.92,-199.77,-3.0,0,1
22,2,120,silence,29,548.0022,548.1645,548.1587,162.3,156.47,-3.0,0,1
22,2,120,silence,30,548.5022,548.5895,548.6175,87.3,115.34,-3.0,0,1
22,2,120,silence,31,549.0022,549.0619,549.0397,59.74,37.51,-3.0,0,1
22,2,120,silence,32,549.5022,549.4969,549.4649,-5.31,-37.27,-3.0,0,1
22,2,120,silence,33,550.0022,549.9127,549.9208,-89.47,-81.33,-3.0,0,1
22,2,120,silence,34,550.5022,550.3448,550.3508,-157.33,-151.35,-3.0,0,1
22,2,120,silence,35,551.0022,551.1789,551.1988,176.71,196.67,-3.0,0,1
22,2,120,silence,36,551.5022,551.6187,551.5987,116.51,96.54,-3.0,0,1
22,2,120,silence,37,552.0022,552.0488,552.0054,46.59,3.23,-3.0,0,1
22,2,120,silence,38,552.5022,552.4677,552.408,-34.49,-94.18,-3.0,0,1
22,2,120,silence,39,553.0022,552.8567,552.8665,-145.49,-135.65,-3.0,0,1
22,2,120,silence,40,553.5022,553.6704,553.6924,168.17,190.19,-3.0,0,1
22,2,120,silence,41,554.0022,554.098,554.0802,95.85,78.03,-3.0,0,1
22,2,120,silence,42,554.5022,554.5091,554.487,6.94,-15.14,-3.0,0,1
22,2,120,silence,43,555.0022,554.8968,554.931,-105.35,-71.23,-3.0,0,1
22,2,120,silence,44,555.5022,555.3343,555.3368,-167.84,-165.39,-3.0,0,1
22,2,120,silence,45,556.0022,556.1759,556.1698,173.75,167.65,-3.0,0,1
22,2,120,silence,46,556.5022,556.592,556.6,89.85,97.85,-3.0,0,1
22,2,120,silence,47,557.0022,556.9885,557.0259,-13.71,23.73,-3.0,0,1
22,2,120,silence,48,557.5022,557.3947,557.4145,-107.52,-87.64,-3.0,0,1
22,2,120,silence,49,558.0022,557.8157,557.8476,-186.47,-154.6,-3.0,0,1
22,2,120,silence,50,558.5022,558.6625,558.6543,160.29,152.07,-3.0,0,1
22,2,120,silence,51,559.0022,559.0572,559.0601,55.06,57.89,-3.0,0,1
22,2,120,silence,52,559.5022,559.4774,559.4933,-24.73,-8.89,-3.0,0,1
22,2,120,silence,53,560.0022,559.8679,559.9242,-134.26,-77.95,-3.0,0,1
22,2,120,silence,54,560.5022,560.3014,560.3212,-200.81,-180.96,-3.0,0,1
22,2,120,silence,55,561.0022,561.1158,561.1358,113.58,133.59,-3.0,0,1
22,2,120,silence,56,561.5022,561.5486,561.5569,46.46,54.7,-3.0,0,1
22,2,120,silence,57,562.0022,561.9887,561.9688,-13.45,-33.37,-3.0,0,1
22,2,120,silence,58,562.5022,562.401,562.4066,-101.22,-95.57,-3.0,0,1
22,2,120,silence,59,563.0022,562.8357,562.8279,-166.46,-174.27,-3.0,0,1
22,2,120,silence,60,563.5022,563.6205,563.6333,118.31,131.14,-3.0,0,1
22,2,120,silence,61,564.0022,564.06,564.0192,57.8,17.06,-3.0,0,1
22,2,120,silence,62,564.5022,564.4463,564.4502,-55.85,-52.0,-3.0,0,1
22,2,120,silence,63,565.0022,564.849,564.8953,-153.18,-106.84,-3.0,0,1
22,2,120,silence,64,565.5022,565.2931,565.6744,-209.12,172.2,-3.0,0,1
22,2,120,silence,65,566.0022,566.1381,566.1081,135.94,105.9,-3.0,0,1
22,2,120,silence,66,566.5022,566.5378,566.5158,35.59,13.58,-3.0,0,1
22,2,120,silence,67,567.0022,566.9496,566.9445,-52.58,-57.7,-3.0,0,1
22,2,120,silence,68,567.5022,567.3769,567.3948,-125.27,-107.4,-3.0,0,1
22,2,120,silence,69,568.0022,568.2148,568.1926,212.62,190.44,-3.0,0,1
22,2,120,silence,70,568.5022,568.6236,568.5996,121.41,97.44,-3.0,0,1
22,3,150,metronome,1,587.3792,,,,,-3.0,0,1
22,3,150,metronome,2,587.7792,,587.6077,,-171.53,-3.0,0,1
22,3,150,metronome,3,588.1792,588.0041,588.2912,-175.15,112.0,-3.0,0,1
22,3,150,metronome,4,588.5792,588.5411,588.675,-38.09,95.8,-3.0,0,1
22,3,150,metronome,5,588.9792,588.9903,589.0573,11.08,78.08,-3.0,0,1
22,3,150,metronome,6,589.3792,589.4024,589.4402,23.21,60.99,-3.0,0,1
22,3,150,metronome,7,589.7792,589.7737,589.7976,-5.54,18.4,-3.0,0,1
22,3,150,metronome,8,590.1792,590.1473,590.1794,-31.94,0.21,-3.0,0,1
22,3,150,metronome,9,590.5792,590.529,590.5431,-50.19,-36.13,-3.0,0,1
22,3,150,metronome,10,590.9792,590.9256,590.96,-53.59,-19.2,-3.0,0,1
22,3,150,silence,11,591.3792,591.3074,591.3346,-71.82,-44.59,-3.0,0,1
22,3,150,silence,12,591.7792,591.6903,591.7464,-88.93,-32.78,-3.0,0,1
22,3,150,silence,13,592.1792,592.0527,592.367,-126.5,187.78,-3.0,0,1
22,3,150,silence,14,592.5792,592.4433,592.7737,-135.91,194.48,-3.0,0,1
22,3,150,silence,15,592.9792,593.1463,593.1622,167.1,183.03,-3.0,0,1
22,3,150,silence,16,593.3792,593.5246,593.514,145.36,134.79,-3.0,0,1
22,3,150,silence,17,593.7792,593.8743,593.8563,95.15,77.11,-3.0,0,1
22,3,150,silence,18,594.1792,594.2423,594.2118,63.09,32.6,-3.0,0,1
22,3,150,silence,19,594.5792,594.5935,594.5553,14.28,-23.92,-3.0,0,1
22,3,150,silence,20,594.9792,594.9624,594.9039,-16.84,-75.27,-3.0,0,1
22,3,150,silence,21,595.3792,595.3016,595.2531,-77.56,-126.15,-3.0,0,1
22,3,150,silence,22,595.7792,595.6459,595.624,-133.31,-155.22,-3.0,0,1
22,3,150,silence,23,596.1792,596.3309,596.3366,151.74,157.41,-3.0,0,1
22,3,150,silence,24,596.5792,596.6805,596.6982,101.3,118.99,-3.0,0,1
22,3,150,silence,25,596.9792,597.0446,597.037,65.44,57.82,-3.0,0,1
22,3,150,silence,26,597.3792,597.4085,597.4224,29.34,43.23,-3.0,0,1
22,3,150,silence,27,597.7792,597.7672,597.7708,-12.02,-8.39,-3.0,0,1
22,3,150,silence,28,598.1792,598.1306,598.1486,-48.57,-30.59,-3.0,0,1
22,3,150,silence,29,598.5792,598.49,598.4395,-89.2,-139.69,-3.0,0,1
22,3,150,silence,30,598.9792,598.8383,598.8163,-140.89,-162.85,-3.0,0,1
22,3,150,silence,31,599.3792,599.5485,599.5517,169.31,172.45,-3.0,0,1
22,3,150,silence,32,599.7792,599.9241,599.9061,144.85,126.88,-3.0,0,1
22,3,150,silence,33,600.1792,600.307,600.2708,127.77,91.61,-3.0,0,1
22,3,150,silence,34,600.5792,600.6645,600.6563,85.3,77.15,-3.0,0,1
22,3,150,silence,35,600.9792,601.0205,601.0226,41.35,43.38,-3.0,0,1
22,3,150,silence,36,601.3792,601.41,601.3888,30.84,9.58,-3.0,0,1
22,3,150,silence,37,601.7792,601.7631,601.751,-16.11,-28.2,-3.0,0,1
22,3,150,silence,38,602.1792,602.1186,602.1287,-60.58,-50.49,-3.0,0,1
22,3,150,silence,39,602.5792,602.482,602.4603,-97.18,-118.85,-3.0,0,1
22,3,150,silence,40,602.9792,602.8359,603.1479,-143.28,168.66,-3.0,0,1
22,3,150,silence,41,603.3792,603.5409,603.5044,161.75,125.16,-3.0,0,1
22,3,150,silence,42,603.7792,603.879,603.859,99.79,79.76,-3.0,0,1
22,3,150,silence,43,604.1792,604.2305,604.1982,51.29,19.01,-3.0,0,1
22,3,150,silence,44,604.5792,604.582,604.5457,2.75,-33.45,-3.0,0,1
22,3,150,silence,45,604.9792,604.9296,604.8861,-49.59,-93.1,-3.0,0,1
22,3,150,silence,46,605.3792,605.2647,605.2449,-114.51,-134.33,-3.0,0,1
22,3,150,silence,47,605.7792,605.6192,605.6072,-159.98,-172.0,-3.0,0,1
22,3,150,silence,48,606.1792,606.3041,606.3099,124.9,130.74,-3.0,0,1
22,3,150,silence,49,606.5792,606.6565,606.6512,77.33,71.97,-3.0,0,1
22,3,150,silence,50,606.9792,607.0142,607.0201,34.97,40.88,-3.0,0,1
22,3,150,silence,51,607.3792,607.3667,607.3846,-12.5,5.38,-3.0,0,1
22,3,150,silence,52,607.7792,607.72,607.7322,-59.16,-47.03,-3.0,0,1
22,3,150,silence,53,608.1792,608.0617,608.0644,-117.51,-114.83,-3.0,0,1
22,3,150,silence,54,608.5792,608.4178,608.4139,-161.45,-165.3,-3.0,0,1
22,3,150,silence,55,608.9792,609.1148,609.1411,135.62,161.89,-3.0,0,1
22,3,150,silence,56,609.3792,609.4695,609.5298,90.31,150.57,-3.0,0,1
22,3,150,silence,57,609.7792,609.8339,609.8802,54.72,101.02,-3.0,0,1
22,3,150,silence,58,610.1792,610.2146,610.2528,35.36,73.62,-3.0,0,1
22,3,150,silence,59,610.5792,610.571,610.5893,-8.17,10.12,-3.0,0,1
22,3,150,silence,60,610.9792,610.9368,610.9548,-42.44,-24.36,-3.0,0,1
22,3,150,silence,61,611.3792,611.2882,611.3123,-90.97,-66.89,-3.0,0,1
22,3,150,silence,62,611.7792,611.6989,611.6953,-80.31,-83.94,-3.0,0,1
22,3,150,silence,63,612.1792,612.0661,612.0396,-113.12,-139.63,-3.0,0,1
22,3,150,silence,64,612.5792,612.4393,612.7053,-139.94,126.09,-3.0,0,1
22,3,150,silence,65,612.9792,612.8077,613.0722,-171.51,92.98,-3.0,0,1
22,3,150,silence,66,613.3792,613.5449,613.4262,165.73,47.03,-3.0,0,1
22,3,150,silence,67,613.7792,613.8938,613.7889,114.64,9.65,-3.0,0,1
22,3,150,silence,68,614.1792,614.2626,614.1081,83.45,-71.14,-3.0,0,1
22,3,150,silence,69,614.5792,614.657,614.4494,77.82,-129.79,-3.0,0,1
22,3,150,silence,70,614.9792,615.1754,615.1595,196.24,180.34,-3.0,0,1
22,1,90,metronome,1,922.9283,,923.2449,,316.54,-3.0,4.0,2
22,1,90,metronome,2,923.595,923.4773,923.5758,-117.71,-19.21,-3.0,4.0,2
22,1,90,metronome,3,924.2617,924.2126,924.1028,-49.12,-158.83,-3.0,4.0,2
22,1,90,metronome,4,924.9283,924.853,924.7945,-75.39,-133.83,-3.0,4.0,2
22,1,90,metronome,5,925.595,925.5444,925.4694,-50.58,-125.58,-3.0,4.0,2
22,1,90,metronome,6,926.2617,926.2012,926.1497,-60.52,-111.97,-3.0,4.0,2
22,1,90,metronome,7,926.9283,926.8891,926.7775,-39.24,-150.88,-3.0,4.0,2
22,1,90,metronome,8,927.595,927.5156,927.4738,-79.36,-121.24,-3.0,4.0,2
22,1,90,metronome,9,928.2617,928.2108,928.1638,-50.91,-97.88,-3.0,4.0,2
22,1,90,metronome,10,928.9283,928.8723,928.8278,-56.05,-100.51,-3.0,4.0,2
22,1,90,silence,11,929.595,929.4993,929.4756,-95.69,-119.37,-3.0,4.0,2
22,1,90,silence,12,930.2617,930.1489,930.0886,-112.75,-173.1,-3.0,4.0,2
22,1,90,silence,13,930.9283,930.7758,930.7432,-152.58,-185.09,-3.0,4.0,2
22,1,90,silence,14,931.595,931.4148,931.3993,-180.17,-195.66,-3.0,4.0,2
22,1,90,silence,15,932.2617,932.0525,932.037,-209.17,-224.7,-3.0,4.0,2
22,1,90,silence,16,932.9283,932.6849,932.655,-243.49,-273.3,-3.0,4.0,2
22,1,90,silence,17,933.595,933.3158,933.8818,-279.24,286.77,-3.0,4.0,2
22,1,90,silence,18,934.2617,934.5702,934.4734,308.49,211.69,-3.0,4.0,2
22,1,90,silence,19,934.9283,935.1573,935.1354,228.96,207.06,-3.0,4.0,2
22,1,90,silence,20,935.595,935.7386,935.7244,143.57,129.4,-3.0,4.0,2
22,1,90,silence,21,936.2617,936.3828,936.3209,121.15,59.26,-3.0,4.0,2
22,1,90,silence,22,936.9283,936.939,936.9032,10.68,-25.12,-3.0,4.0,2
22,1,90,silence,23,937.595,937.5053,937.4809,-89.68,-114.13,-3.0,4.0,2
22,1,90,silence,24,938.2617,938.0979,938.0221,-163.76,-239.56,-3.0,4.0,2
22,1,90,silence,25,938.9283,938.6739,938.6562,-254.44,-272.18,-3.0,4.0,2
22,1,90,silence,26,939.595,939.8161,939.8007,221.07,205.69,-3.0,4.0,2
22,1,90,silence,27,940.2617,940.4463,940.3398,184.61,78.15,-3.0,4.0,2
22,1,90,silence,28,940.9283,940.9555,940.9585,27.15,30.21,-3.0,4.0,2
22,1,90,silence,29,941.595,941.5222,941.5682,-72.81,-26.81,-3.0,4.0,2
22,1,90,silence,30,942.2617,942.1666,942.059,-95.09,-202.72,-3.0,4.0,2
22,1,90,silence,31,942.9283,942.7032,942.6976,-225.09,-230.72,-3.0,4.0,2
22,1,90,silence,32,943.595,943.8557,943.8024,260.69,207.44,-3.0,4.0,2
22,1,90,silence,33,944.2617,944.4347,944.3425,173.05,80.79,-3.0,4.0,2
22,1,90,silence,34,944.9283,944.9544,944.9303,26.06,1.97,-3.0,4.0,2
22,1,90,silence,35,945.595,945.5044,945.4862,-90.57,-108.84,-3.0,4.0,2
22,1,90,silence,36,946.2617,946.0958,946.0127,-165.85,-248.94,-3.0,4.0,2
22,1,90,silence,37,946.9283,947.198,947.1417,269.67,213.31,-3.0,4.0,2
22,1,90,silence,38,947.595,947.7157,947.7118,120.71,116.82,-3.0,4.0,2
22,1,90,silence,39,948.2617,948.2695,948.2063,7.8,-55.34,-3.0,4.0,2
22,1,90,silence,40,948.9283,948.8119,948.7735,-116.47,-154.81,-3.0,4.0,2
22,1,90,silence,41,949.595,949.3614,949.8521,-233.61,257.1,-3.0,4.0,2
22,1,90,silence,42,950.2617,950.4066,950.3951,144.89,133.47,-3.0,4.0,2
22,1,90,silence,43,950.9283,950.9327,950.9044,4.4,-23.98,-3.0,4.0,2
22,1,90,silence,44,951.595,951.4552,951.4055,-139.84,-189.5,-3.0,4.0,2
22,1,90,silence,45,952.2617,952.4727,952.3798,210.99,118.14,-3.0,4.0,2
22,1,90,silence,46,952.9283,952.9143,952.9118,-13.99,-16.54,-3.0,4.0,2
22,1,90,silence,47,953.595,953.4438,953.4199,-151.16,-175.12,-3.0,4.0,2
22,1,90,silence,48,954.2617,954.5349,954.4726,273.25,210.97,-3.0,4.0,2
22,1,90,silence,49,954.9283,955.0425,955.0464,114.14,118.08,-3.0,4.0,2
22,1,90,silence,50,955.595,955.563,955.5482,-32.02,-46.84,-3.0,4.0,2
22,1,90,silence,51,956.2617,956.1392,956.0083,-122.44,-253.33,-3.0,4.0,2
22,1,90,silence,52,956.9283,956.6858,956.6388,-242.53,-289.54,-3.0,4.0,2
22,1,90,silence,53,957.595,957.7878,957.7558,192.83,160.77,-3.0,4.0,2
22,1,90,silence,54,958.2617,958.3312,958.3096,69.57,47.97,-3.0,4.0,2
22,1,90,silence,55,958.9283,958.91,958.8539,-18.35,-74.42,-3.0,4.0,2
22,1,90,silence,56,959.595,959.4785,959.4387,-116.51,-156.27,-3.0,4.0,2
22,1,90,silence,57,960.2617,960.0526,960.0226,-209.1,-239.12,-3.0,4.0,2
22,1,90,silence,58,960.9283,960.6553,961.1377,-273.01,209.37,-3.0,4.0,2
22,1,90,silence,59,961.595,961.7697,961.7661,174.69,171.11,-3.0,4.0,2
22,1,90,silence,60,962.2617,962.3591,962.2949,97.39,33.18,-3.0,4.0,2
22,1,90,silence,61,962.9283,962.8738,962.9003,-54.54,-28.06,-3.0,4.0,2
22,1,90,silence,62,963.595,963.4524,963.4476,-142.63,-147.44,-3.0,4.0,2
22,1,90,silence,63,964.2617,964.0317,964.0177,-230.0,-243.96,-3.0,4.0,2
22,1,90,silence,64,964.9283,965.2186,965.158,290.29,229.63,-3.0,4.0,2
22,1,90,silence,65,965.595,965.8172,965.7428,222.23,147.8,-3.0,4.0,2
22,1,90,silence,66,966.2617,966.3498,966.3461,88.17,84.43,-3.0,4.0,2
22,1,90,silence,67,966.9283,966.9374,966.8606,9.02,-67.75,-3.0,4.0,2
22,1,90,silence,68,967.595,967.5178,967.4481,-77.25,-146.93,-3.0,4.0,2
22,1,90,silence,69,968.2617,968.0645,968.036,-197.13,-225.69,-3.0,4.0,2
22,1,90,silence,70,968.9283,969.1473,969.1389,218.98,210.54,-3.0,4.0,2
22,2,120,metronome,1,979.9991,,980.2367,,237.55,-3.0,4.0,2
22,2,120,metronome,2,980.4991,980.7236,980.5798,224.48,80.64,-3.0,4.0,2
22,2,120,metronome,3,980.9991,981.0145,980.9821,15.36,-17.01,-3.0,4.0,2
22,2,120,metronome,4,981.4991,981.4815,981.4395,-17.6,-59.65,-3.0,4.0,2
22,2,120,metronome,5,981.9991,981.9227,981.9315,-76.45,-67.65,-3.0,4.0,2
22,2,120,metronome,6,982.4991,982.4274,982.4431,-71.7,-56.04,-3.0,4.0,2
22,2,120,metronome,7,982.9991,982.9207,982.9127,-78.47,-86.42,-3.0,4.0,2
22,2,120,metronome,8,983.4991,983.4255,983.371,-73.65,-128.15,-3.0,4.0,2
22,2,120,metronome,9,983.9991,983.9024,983.8788,-96.76,-120.37,-3.0,4.0,2
22,2,120,metronome,10,984.4991,984.383,984.3671,-116.13,-132.02,-3.0,4.0,2
22,2,120,silence,11,984.9991,984.8897,984.8413,-109.41,-157.8,-3.0,4.0,2
22,2,120,silence,12,985.4991,985.3356,985.3198,-163.53,-179.35,-3.0,4.0,2
22,2,120,silence,13,985.9991,985.7809,986.1898,-218.2,190.7,-3.0,4.0,2
22,2,120,silence,14,986.4991,986.6595,986.663,160.4,163.89,-3.0,4.0,2
22,2,120,silence,15,986.9991,987.1153,987.152,116.19,152.88,-3.0,4.0,2
22,2,120,silence,16,987.4991,987.5688,987.5745,69.64,75.37,-3.0,4.0,2
22,2,120,silence,17,987.9991,988.0266,988.0238,27.44,24.64,-3.0,4.0,2
22,2,120,silence,18,988.4991,988.4822,988.4723,-16.95,-26.8,-3.0,4.0,2
22,2,120,silence,19,988.9991,988.9069,988.9203,-92.26,-78.86,-3.0,4.0,2
22,2,120,silence,20,989.4991,989.3323,989.3542,-166.83,-144.92,-3.0,4.0,2
22,2,120,silence,21,989.9991,990.2167,989.7833,217.61,-215.86,-3.0,4.0,2
22,2,120,silence,22,990.4991,990.6442,990.6394,145.07,140.3,-3.0,4.0,2
22,2,120,silence,23,990.9991,991.0685,991.0541,69.42,55.0,-3.0,4.0,2
22,2,120,silence,24,991.4991,991.4842,991.5145,-14.95,15.32,-3.0,4.0,2
22,2,120,silence,25,991.9991,991.9221,991.88,-76.99,-119.13,-3.0,4.0,2
22,2,120,silence,26,992.4991,992.3533,992.2768,-145.85,-222.31,-3.0,4.0,2
22,2,120,silence,27,992.9991,993.1869,993.1735,187.73,174.38,-3.0,4.0,2
22,2,120,silence,28,993.4991,993.6016,993.6112,102.48,112.08,-3.0,4.0,2
22,2,120,silence,29,993.9991,994.056,994.018,56.85,18.83,-3.0,4.0,2
22,2,120,silence,30,994.4991,994.4612,994.4831,-37.97,-15.99,-3.0,4.0,2
22,2,120,silence,31,994.9991,994.8824,994.9164,-116.71,-82.7,-3.0,4.0,2
22,2,120,silence,32,995.4991,995.3226,995.3343,-176.55,-164.88,-3.0,4.0,2
